5927,Fidelity Federal savings and Loan Association of Delaware
5928,SECURITY BANK OF BOULDER
5929,FIRST STATE BANK OF KING CITY
5930,Bodcaw Bank
5931,MERCHANTS TRUST & SAVINGS BANK
5932,Manson State Bank
5933,PLAZA NATIONAL BANK
5934,FIRST AMERICAN SAVINGS BANK
5935,Hoyne savings Bank
5936,BANK OF SIERRA BLANCA
5937,Community Bank of El Dorado Springs
5938,Murphy Bank
5939,Alliance Bank
5940,Pacific Global Bank
5941,FIRST COMANCHE BANK
5942,BANK OF FLORIDA - TAMPA BAY
5943,Profile Bank
5944,Farmers Bank of Appomattox
5945,North Shore Banka Co-operative Bank
5946,First National Bank of Picayune
5947,Melrose Co-operative Bank
5948,Nantahala Bank & Trust Company
5949,Cedar Valley Bank & Trust
5950,Prime Meridian Bank
5951,K BANK
5952,LONE STAR BANK
5953,Bank 7
5954,TOWN & COUNTRY NATIONAL BANK
5955,Milledgeville State Bank
5956,SARATOGA ASSOCIATION
5957,Layton State Bank
5958,Brunswick Bank and Trust Company
5959,OAK HILL NATIONAL BANK
5960,First Security Bank - Canby.
5961,Midwest Regional Bank
5962,UNITED SERVICES BANK
5963,First Tri County Bank
5964,THE DAKOTA BANK
5965,Wilmington savings Fund Society
5966,AVOYELLES TRUST & SAVINGS BANK
5967,Unity Bank North
5968,Jarrettsville Federal savings and Loan Association
5969,FT. WAYNE
5970,Community Banks of Shelby County
5971,Platte Valley Bank
5972,First Eagle Bank
5973,CARSON RIVER COMMUNITY BANK
5974,PEOPLES FEDERAL SAVINGS BANK
5975,First National Bank of nta Fe
5976,First National Bank of Griffin
5977,Sabine State Bank and Trust Company
5978,FUTURE FEDERAL SAVINGS BANK
5979,Municipal Trust and savings Bank
5980,WCF Financial Bank
5981,AMERICAN PIONEER SAVINGS BANK
5982,THE FIRST NATIONAL BANK OF COLBERT
5983,First Southern Bank
5984,Lewis & Clark Bank
5985,Lindell Bank & Trust Company
5986,Mabrey Bank
5987,Bank of Washington
5988,1st Summit Bank
5989,THE COMMONWEALTH BANK
5990,Cooperative Bank
5991,HOME FEDERAL BANK FOR SAVINGS
5992,Edmonton State Bank
5993,First Federal savings and Loan Association of Bath
5994,Hartwick State Bank
5995,Tilden Bank
5996,SouthPoint Bank
5997,BASIN STATE BANK
5998,THE BANK OF GEORGIA
5999,GULF STATE COMMUNITY BANK
6000,Tompkins Trust Company
6001,Cornerstone Bank
6002,Farmington Bank
6003,Georgia Primary Bank
6004,First National Bank of Stigler
6005,North County savings Bank
6006,FIRST FEDERAL SAVINGS BANK & TRUST
6007,WESTHEIMER MEMORIAL BANK
6008,Farmers BankFrankfortIndiana
6009,First National Bank of Ballinger
6010,NEW AGE FSA
6011,AMERICAN STATE BANK
6012,Stearns Bank Upsala
6013,Heritage Bank of St Tammany
6014,Williamsville State Bank & Trust
6015,Industrial Bank
6016,First Liberty National Bank
6017,EDGEBROOK BANK
6018,First Citizens Bank of Butte
6019,MAYFAIR BANK
6020,First Community Bank of Cullman
6021,United Cumberland Bank
6022,FIRST NATIONAL BANK OF STEWARTVILLE
6023,THE DUNCAN
6024,Bankwell Bank
6025,HEIGHTS BANK
6026,BAY NATIONAL BANK
6027,Talbot State Bank
6028,Community Bank of Pleasant Hill
6029,THE BANK OF UNION
6030,Sawyer savings Bank
6031,Howard State BankHowardKansas
6032,Gulf Coast Bank and Trust Company
6033,First National Bank in Creston
6034,Clay County Bank
6035,State Bank of Speer
6036,DOUGLAS COUNTY BANK
6037,Bank of Steinauer
6038,First National Bank at St. James
6039,Amistad Bank
6040,First National Bank of Scotia
6041,Bank of Carbondale
6042,Central Pacific Bank
6043,COMMUNITY BANK & TRUST
6044,Oregon Trail Bank
6045,NEW ENGLAND SAVINGS BANK
6046,FIRST INTERSTATE BANK OF ALASKA
6047,First Community BankXenia-Flora
6048,FIRST FEDERAL OF THE FLORIDA KEYS
6049,New Market Bank
6050,First American Bank
6051,LA HACIENDA SAVINGS
6052,Heritage Bank of Nevada
6053,Custer Federal State Bank
6054,Gateway Bank of Central Florida
6055,Delaware County Bank and Trust Company
6056,First National Bank in Tremont
6057,Logan County Bank
6058,NATIONAL FIDELITY BANK OF SHREVEPORT
6059,Bank of Hamilton
6060,COOK COUNTY
6061,Dalhart Federal savings & Loan Association
6062,Citizens' Bank & Trust Co.
6063,First National Bank of Hope
6064,Finance FactorsLtd.
6065,ROCKPORT BANKTIONAL ASSOCIATION
6066,Oxford Bank
6067,PEOTONE BANK AND TRUST COMPANY
6068,Cecilian Bank
6069,Bridgeview Bank Group
6070,UNITED COMMERCIAL BANK
6071,PAN AMERICAN NATIONAL BANK
6072,Northbrook Bank and Trust Company
6073,Midland Community Bank
6074,Lyons Federal Bank
6075,PIONEER SAVINGS FA
6076,Southern States Bank
6077,Synovus Bank
6078,Avon Co-operative Bank
6079,Cross County Bank
6080,SUNRISE BANK
6081,Mizuho Bank
6082,Central Bank of Kansas City
6083,UNITED SAVINGS BANK
6084,BARTOW COUNTY BANK
6085,Folsom Lake Bank
6086,CHARTER SAVINGS BANK
6087,Wilson State Bank
6088,First State Bank of WarnerS. Dak.
6089,Investors Bank
6090,Peoples Bank and Trust Company of Madison County
6091,MERIDIAN BANK
6092,First Peoples Bank of Tennessee
6093,THE KERENS BANK
6094,Peoples Bank & Trust Company of Hazard
6095,Grand Rapids State Bank
6096,THE LASALLE STATE BANK
6097,Sandy Spring Bank
6098,First National Bank of Syracuse
6099,PARAMOUNT BANK
6100,MISSOURI DELTA BANK
6101,SECURITY BANK OF GLENROCK
6102,Classic Bank
6103,Huntingdon savings Bank
6104,1st Equity Bank Northwest
6105,MAGNET BANK
6106,Shell Lake State Bank
6107,Central Federal savings and Loan Association of Rolla
6108,FIRST PACIFIC BANK
6109,Community Bank of Marshall
6110,Exchange National Bank & Trust Co.
6111,HOUSTON COMMERCE BANK
6112,First Community Bank of the Ozarks
6113,COOPER RIVER
6114,FIRST REPUBLICBANK-ENNIS
6115,Macatawa Bank
6116,REPUBLIC FEDERAL BANK
6117,VALLEY BANK OF BELGRADE
6118,American Heritage National Bank
6119,American Bank & Trust
6120,METROPOLITAN NATIONAL BANK
6121,Community Bank of Parkersburg
6122,Native American Bank
6123,Quoin Financial Bank
6124,Pendleton Community Bank
6125,Bank of Lake Village
6126,Guaranty Bank
6127,FIRST BANKERS TRUST OF BOSSIER CITY
6128,Exchange Bank of Northeast Missouri
6129,First Business Bank
6130,Hastings City Bank
6131,Bank of Botetourt
6132,First Virginia Community Bank
6133,First National Bank of South Miami
6134,TAMALPAIS BANK
6135,JOHN HANSON FSB
6136,PEOPLE'S BANK & TRUST
6137,ALAMO OF TEXAS
6138,Citizens savings Bank and Trust Company
6139,FIRST REPUBLICBANK-EL PASO
6140,Lake-Osceola State Bank
6141,GREAT AMERICAN
6142,Lusk State Bank
6143,First Citizens State Bank
6144,FIRST NATIONAL BANK OF NOKOMIS
6145,Indiana Business Bank
6146,LEGACY BANK
6147,FIRST FINANCIAL OF LA
6148,Pinnacle Bank
6149,COMMERCE BANK OF PLANO
6150,SABINAL BANK
6151,SAN ANGELO SAVINGS ASSOCIATION
6152,STERLING BANK
6153,Bucks County Bank
6154,FIRST STATE
6155,Carson Bank
6156,Wells Fargo Bank
6157,Karnes County National Bank of Karnes City
6158,Bank of Advance
6159,Kearney Trust Company
6160,WEST VALLEY BANK
6161,PARK CITIES SAVINGS ASSOCIATION
6162,Home Bank SB
6163,Twin Valley Bank
6164,Maple Bank
6165,METROPLEX FEDERAL SAVINGS ASSOCIATION
6166,AMERICAN SECURITY BANK
6167,SUPERIOR NATIONAL BANK
6168,MBANK DALLASTIONAL ASSOCIATION
6169,Yadkin Bank
6170,First Sentinel Bank
6171,First National Bank of McIntosh
6172,Granite Falls Bank
6173,River Bank
6174,FIRST REPUBLICBANK-PLANO
6175,CENTRAL BANK
6176,G. W. Jones Exchange Bank
6177,UNIVERSAL FSB
6178,FIRST OF WICHITA FALLS
6179,Foundation One Bank
6180,Apex Bank
6181,Stearns Bank
6182,CITIZENS BK OF MONROE COUNTY
6183,Fisher National Bank
6184,Swineford National Bank
6185,BANK OF ALAMO
6186,Baxter State Bank
6187,FIRST OF SLIDELL
6188,State Bank of Belle Plaine
6189,Olpe State Bank
6190,Bank @LANTEC
6191,Bank of the Mountains
6192,Illini Bank
6193,Provident Bank
6194,Village Bank
6195,ORANGE COAST THRIFT & LOAN ASSOCIATION
6196,TEXAS AMERICAN BANK/FREDERICKSBURG
6197,Callaway Bank
6198,Turtle Mountain State Bank
6199,PELICAN HOMESTEAD
6200,TOWNE BANK OF ARIZONA
6201,Polonia Bank
6202,Thrivent Trust Company
6203,Geauga savings Bank
6204,Premier Business Bank
6205,THE FIRST NATIONAL BANK OF OLATHE
6206,Fredonia Valley Bank
6207,Ledyard National Bank
6208,FIRST DAKOTA HOME
6209,Volunteer State Bank
6210,First National Bank in Ord
6211,BANCTEXAS HOUSTON
6212,UNION MUTUAL
6213,Farmers State Bank of Underwood
6214,Mercantile Bank of LouisianaMissouri
6215,New Millennium Bank
6216,FIRST OF PITTSBURG
6217,First Bank of Missouri
6218,THE SEILING STATE BANK
6219,First National Bank of Menahga & Sebeka
6220,WASHINGTON NAT BK OF CHICAGO
6221,Panola National Bank
6222,Bank of Brookhaven
6223,Haskell National Bank
6224,Peoples State BankFairmountN. D.
6225,HARBOR NATIONAL BANK OF CONNECTICUT
6226,Citizens National Bank of Woodsfield
6227,First National Bank of Waverly
6228,First Merchants Bank
6229,AMERICAN SAVINGS & LOAN
6230,SOUTHEASTERN SAVINGS BANK
6231,Washington Business Bank
6232,First State Bank Nebraska
6233,KEMPTON STATE BANK
6234,ARKANSAS FSB
6235,BAY FSB
6236,SIGNATURE BANK
6237,Pacific Crest savings Bank
6238,STILLWATER COMMUNITY BANK
6239,Inter National Bank
6240,THE COMMUNITY BANK
6241,MECHANICS AND FARMERS SAVINGS BANK
6242,Stock Exchange BankCaldwellKansas
6243,Commerce Bank & Trust Company
6244,Citizens State Bank of Ouray
6245,NATIONAL BK OF ODESSA
6246,THE NATIONAL BANK OF WASHINGTON
6247,Sumitomo Mitsui Trust Bank U.S.A. Limited
6248,PALOS BANK AND TRUST COMPANY
6249,SOUTHEASTERN FEDERAL SAVINGS BANK
6250,Oakwood State Bank
6251,Wallis State Bank
6252,THE COMMERCIAL BANK
6253,NEW ATHENS
6254,FIRST NATIONAL BANK OF MIAMI
6255,State Bank of Georgia
6256,BANK OF NEWPORT
6257,Farmers & Merchants State Bank of New York MillsIncorporated
6258,NORTHWAY NATIONAL BANK
6259,Mt. Victory State Bank
6260,Town Bank
6261,Founders Community Bank
6262,FARMERS TRUST & SAVINGS BANK
6263,THE FIRST NATIONAL BANK OF LEVELLAND
6264,BALBOA NATIONAL BANK
6265,HIGHLANDS COMMUNITY BANK
6266,HABERSHAM BANK
6267,Old Line Bank
6268,Stanley Bank
6269,Fauquier Bank
6270,Sweet Water State Bank
6271,GREAT LIFE FSA
6272,Haverhill Bank
6273,TENNESSEE FEDERAL SAVINGS BANK
6274,Metro Phoenix Bank
6275,City National Bank and Trust Company of LawtonOklahoma
6276,NobleBank & Trust
6277,Adirondack Trust Company
6278,Golden Pacific Bank
6279,BAC Florida Bank
6280,THE MERIDEN TRUST AND FE DEPOSIT
6281,Dakota Western Bank
6282,Yorktown Bank
6283,VALLEY FEDERAL SAVINGS
6284,Ohnward Bank & Trust
6285,COOLIDGE CORNER CO-OPERATIVE BANK
6286,First Hope BankA National Banking Association
6287,Peoples State Bank of Colfax
6288,Watkins savings Bank
6289,NATIONAL BANK OF COMMERCE
6290,Republic Banking Company
6291,FIRST SAVINGS BANK OF ALABAMA
6292,Golden State Bank
6293,Coleman County State Bank
6294,FAIRFIELD STATE BANK
6295,METROPOLITAN FEDERAL
6296,Houghton State Bank
6297,FIRST SAVINGS & LOAN
6298,UNB Bank
6299,Sturgis Bank & Trust Company
6300,Citizens Bank of Northern Kentucky
6301,Farmers State Bank of Emden
6302,Bank of Idaho
6303,Busey Bank
6304,CHILLICOTHE FEDERAL
6305,D. L. Evans Bank
6306,State Bank Northwest
6307,UNIFIED SAVINGS BANK
6308,COMMONWEALTH FSB
6309,Priority Bank
6310,BANCTEXAS DALLAS
6311,Bank of Rantoul
6312,NORTH CAROLINA
6313,First State Bank of Arcadia
6314,Home Banking Company
6315,BANK OF WYOMING
6316,ServisFirst Bank
6317,FIRST NATIONAL BANK OF TEXAS
6318,Merchants Bank of Bangor
6319,BANK OF THE WEST
6320,TEXAS AMERICAN BANK/MIDLAND
6321,UNITED FIRST
6322,Bank of River Oaks
6323,Farmers and Drovers Bank
6324,Presidential Bank
6325,Texana Bank
6326,Blue Grass Valley Bank
6327,Randolph savings Bank
6328,Country Bank
6329,Commercial Bank
6330,Bank of Lindsay
6331,Apple Creek Banking Company
6332,Clarkston State Bank
6333,American Commerce Bank
6334,Texas Bank and Trust Company
6335,Sicily Island State Bank
6336,Armstrong Bank
6337,Collegiate Peaks Bank
6338,Abacus Federal savings Bank
6339,Lakeside National Bank
6340,Goppert State Service Bank
6341,ELYSIAN FEDERAL SAVINGS BANK
6342,THE SHELBY NAT BK OF SHELBYVILLE
6343,FIRST REPUBLICBANK-CLEBURNE
6344,THE BURR OAK STATE BANK
6345,METROPOLITAN INDUSTRIAL BANK
6346,Security State BankWishekNorth Dakota
6347,ProGrowth Bank
6348,FIRST SAVINGS OF LOUISIANA
6349,First savings and Loan Association
6350,Watch Hill Bank
6351,First National Bank of Coleraine
6352,KATY NATIONAL BANK
6353,State Bank of Davis
6354,THE MCKINLEY BANK
6355,Kalamazoo County State Bank
6356,University Bank
6357,Capon Valley Bank
6358,NEW HERITAGE BANK
6359,Bank of Magnolia Company
6360,FIRST NATIONAL BANK OF CRESTVIEW
6361,Farmers and Merchants Bank
6362,THE FARMERS & MERCHANTS BANK
6363,FIRST CONSTITUTION BANK
6364,PIONEER STATE BANK
6365,EMPIRE SAVINGS BANK
6366,Bennington State Bank
6367,FIRST OF THIEF RIVER FALLS
6368,Powell Valley National Bank
6369,Home savings and Loan Company of KentonOhio
6370,Community National Bank & Trust of Texas
6371,Chesapeake Bank of Maryland
6372,ENTERPRISE FEDERAL SAVINGS
6373,Salem Five Cents savings Bank
6374,Premier Valley Bank
6375,West Iowa Bank
6376,UNIPOINT FEDERAL SAVINGS BANK
6377,Prime Security Bank
6378,Centrue Bank
6379,State Bank & Trust of Kenmare
6380,Union Building and Loan savings Bank
6381,GENERAL SAVINGS
6382,Bank of Laverne
6383,Boelus State Bank
6384,Sunstate Bank
6385,Carroll Bank and Trust
6386,Bank of Dawson
6387,Warsaw Federal savings and Loan Association
6388,Allied Bank
6389,Midwest Heritage Bank
6390,First National Bank of Quitaque
6391,Martinsburg Bank and Trust
6392,FIRST NATIONAL BANK OF JACKSON
6393,FIRST CONSOLIDATED BANK - BUDA
6394,Union Bank
6395,CITIZENS OF SPRINGFIELD
6396,Farmers State BankSpencer
6397,EAST TENNESSEE
6398,Citizens Alliance Bank
6399,Bankers' Bank
6400,Partners Bank of California
6401,FIRST TEXAS SAVINGS ASSOCIATION
6402,BROKEN ARROW SAVINGS
6403,CITIZENS NATIONAL BANK
6404,COLONIAL BANK
6405,Highlands Union Bank
6406,PERPETUAL SAVINGS BANK
6407,FREEDOM BANK OF GEORGIA
6408,Metairie Bank & Trust Company
6409,Farmers State Bank of BucklinKansas
6410,Fidelity Deposit and Discount Bank
6411,VILLAGE GREEN NATIONAL BANK
6412,NEW ENGLAND FSA
6413,Cottonwood Valley Bank
6414,Ridgestone Bank
6415,Bank of Cordell
6416,Bank of Lincoln County
6417,Atlantic Capital Bank
6418,Lamar National Bank
6419,Fifth District savings Bank
6420,Paragon Bank
6421,NATIONAL BANK OF ARIZONA
6422,FIRST ENTERPRISE BANK
6423,HERITAGE BANK OF NORTH FLORIDA
6424,Sauk Valley Bank & Trust Company
6425,First National Bank of Proctor
6426,Cornerstone National Bank
6427,Interaudi Bank
6428,Bank of Ripley
6429,THE FALUN STATE BANK
6430,First Financial Bank
6431,Burke & Herbert Bank & Trust Company
6432,First Southern State Bank
6433,Clackamas County Bank
6434,VENTURE BANK
6435,McKenzie Banking Company
6436,GEORGE WASHINGTON FSA
6437,Northview Bank
6438,FIRST OF FT. WAYNE
6439,SUMMIT FIRST
6440,MidSouth Bank
6441,South Georgia Banking Company
6442,Belt Valley Bank
6443,Hancock County savings BankF.S.B.
6444,Bankers Bank
6445,CENTURY FEDERAL SAVINGS
6446,Independent Bank
6447,Southeast National Bank
6448,JEFFERSON BANK & TRUST
6449,West Gate Bank
6450,Bank of Yates City
6451,LANDMARK BANK OF FORTH WORTH
6452,Farmers & Merchants Bank & Trust
6453,CenterState Bank of Florida
6454,Bank of the Ozarks
6455,PULASKI SAVINGS BANK
6456,Lake Country Community Bank
6457,First Progressive Bank
6458,SECURITY BANK OF JONES COUNTY
6459,Bank of Vici
6460,NORTH AMERICAN THRIFT AND LOAN
6461,Central National Bank & Trust Co.of Enid
6462,Home Loan Investment BankF.S.B.
6463,Summit State Bank
6464,COLUMBIA SAVINGS & LOAN ASSN.
6465,UNITED SB OF WYOMING
6466,SOUTHSIDE FEDERAL
6467,CITIZENS STATE BANK OF FULDA
6468,Lone Star National Bank
6469,Corder Bank
6470,Putnam County National Bank of Carmel
6471,Southeastern Bank
6472,KS Bank
6473,Citizens Deposit Bank & Trust
6474,Commerce Bank of Arizona
6475,Savings Bank of Danbury
6476,NBC BANK-RIO GRANDE VALLEY
6477,Crystal Lake Bank and Trust Company
6478,Exchange State Bank of St. PaulKansas
6479,GREENCHOICE BANK
6480,Grundy National Bank
6481,FIRST STATE BANK AT SHOSHONI
6482,Eclipse Bank
6483,Capital Bank
6484,First National Bank of Bangor
6485,Elkton Bank & Trust Company
6486,WOODLANDS BANK
6487,UNION BANK & TRUST
6488,Springfield State Bank
6489,First Federal savings Bank of Twin Falls
6490,Commerce Community Bank
6491,Anstaff Bank
6492,GIBRALTAR SAVINGS
6493,First General Bank
6494,First National Bank of Bagley
6495,New Jersey Community Bank
6496,Foothills Bank & Trust
6497,Pathfinder Bank
6498,One World Bank
6499,COPPER STAR BANK
6500,CONTINENTAL SAVINGS
6501,PLAZA BANK OF NEW BRAUNFELS
6502,Milford Federal savings and Loan Association
6503,TIFTON BANKING COMPANY
6504,First Advantage Bank
6505,Bank of Crockett
6506,JD Bank
6507,Clarke County State Bank
6508,United Fidelity Bank
6509,PLATINUM COMMUNITY BANK
6510,JENNINGS FSA
6511,Adams County Building and Loan Company
6512,First State Bank of Golva
6513,Savings Bank
6514,Glenwood State Bank
6515,First National Bank of Fort Smith
6516,State Bank of Cold Spring
6517,Friends Bank
6518,CoreFirst Bank & Trust
6519,Illini State Bank
6520,Exchange Bank
6521,Bank of Winnfield & Trust Company
6522,FIRST REPUBLICBANK-CORSICANA
6523,Southern Illinois Bank
6524,HOME OWNERS SAVINGS BANK
6525,First National Bank of Fleming
6526,RBC Bank Georgia
6527,First National Bank of Arenzville
6528,Silicon Valley Bank
6529,Brickyard Bank
6530,Banco Popular de Puerto Rico
6531,S Bank
6532,DWELLING HOUSE SAVINGS AND LOAN
6533,FIRST SAVINGS OF LAREDO
6534,First Secure Community Bank
6535,Sumner National Bank of Sheldon
6536,FLORIDA STATE BANK
6537,First Citizens Bank of Polson
6538,Devon Bank
6539,Farmers State Bank of Trimont
6540,First Western Bank
6541,Bank of the Prairie
6542,Pioneer Commercial Bank
6543,FIRST AMERICAN BANK & TR OF FRIENDSWOOD
6544,Victor State Bank
6545,MONCOR BANK
6546,First Bank of Celeste
6547,FIRST PEOPLES BANK OF WASHINGTON COUNTY
6548,Santander Bank
6549,First National Bank of Odon
6550,Concordia Bank of ConcordiaMissouri
6551,CITIZENS BANK & TRUST COMPANY OF CHICAGO
6552,Citizens Bank of Cumberland County
6553,First Security Bank - Sleepy Eye
6554,Dakota Community Bank & Trust
6555,Delaware National Bank of Delhi
6556,Farmers & Merchants Bank of Hutsonville
6557,SunTrust Bank
6558,CAPITOL CITY BANK & TRUST COMPANY
6559,Vermont State Bank
6560,GREENWOOD BANK OF BETHEL
6561,BADGER STATE BANK
6562,Farmers & Traders savings Bank
6563,Pleasant Hill Bank
6564,FIRST COMMERCIAL BANK OF TEXAS
6565,Wayland State Bank
6566,Brush Country Bank
6567,Mid-Southern savings Bank
6568,SECOND NATIONAL
6569,Peoples Bank & Trust
6570,DEPARTMENT STORES NATIONAL BANK
6571,FIRST MEXIA BANK
6572,Van Wert Federal savings Bank
6573,Peoples State Bank of Velva
6574,Security State Bank of Lewiston
6575,Seamen's Bank
6576,FIRST SECURITY NATIONAL BANK
6577,FIRST COMMUNITY BANK OF SOUTHWEST FLORIDA
6578,Little Horn State Bank
6579,Carroll County savings and Loan Association
6580,FMS Bank
6581,Cincinnatus savings & Loan Co.
6582,Comerica Bank
6583,BANK OF LEETON
6584,TEXAS AMERICAN BANK/FORUM
6585,First National Bank Alaska
6586,Kearny County Bank
6587,Celtic Bank
6588,Pacific Mercantile Bank
6589,Gwinnett Community Bank
6590,MBANK ORANGETIONAL ASSOC
6591,Trans-Pacific National Bank
6592,F & C Bank
6593,SOUTHWEST SAVINGS ASSOCIATION
6594,Bank of Bird-in-Hand
6595,First Federal savings Bank
6596,CABRILLO FEDERAL SAVINGS BANK
6597,SWEENEY BANK
6598,Bankers' BankNortheast
6599,Investment savings Bank
6600,Dewey Bank
6601,First State Bank
6602,American Bank & Trust Wisconsin
6603,Whitney Bank
6604,Farmers & Merchants State Bank
6605,Clear Mountain Bank
6606,Ephrata National Bank
6607,Community Bank of Cameron
6608,MAINSTAY FEDERAL SAVINGS
6609,St. Louis Bank
6610,FIRST AMERICAN BANK & TRUST OF BAYTOWN
6611,Advantage Bank
6612,First National Bank of Brooksville
6613,UNITED OF TRENTON
6614,CITY & COUNTY BK OF ROANE CTY
6615,First National Bank and Trust Company of Vinita
6616,ONEIDA BK & TR CO.
6617,Union National Bank and Trust Company of Elgin
6618,MEDICAL CENTER STATE BANK
6619,MAJESTIC SAVINGS ASSOCIATION
6620,Bank of Whittier
6621,Greenwood's State Bank
6622,VICTORY STATE BANK
6623,Friend Bank
6624,Plumas Bank
6625,PATRIOT BANK MINNESOTA
6626,MISSION OF TEXAS
6627,Superior savings Bank
6628,Woodsboro Bank
6629,Private Bank of Buckhead
6630,Community Resource Bank
6631,STATE BANK OF HERNDON
6632,Titonka savings Bank
6633,FIRST NATIONAL BANK
6634,MIDWEST HOME FSB
6635,TEXAS AMERICAN BANK/AMARILLO
6636,PUTNAM STATE BANK
6637,STRAWN SECURITY BANK
6638,THE FIRST NATIONAL BANK OF BLANCHARDVILLE
6639,Big Horn Federal savings Bank
6640,CAGAUS-CENTRAL FEDERAL SAVINGS
6641,Bank of Kaukauna
6642,Bank of Marin
6643,Intrust Bank
6644,Regions Bank
6645,PONTCHARTRAIN STATE BANK
6646,UNION TRUST COMPANY
6647,BANK OF VERDIGRE & TRUST COMPANY
6648,American Riviera Bank
6649,SUNSHINE STATE COMMUNITY BANK
6650,First fety Bank
6651,People's United Bank
6652,TEXAS AMERICAN BANK/LBJ
6653,Heritage First Bank
6654,BRIERCROFT SAVINGS ASSOCIATION
6655,Independence Trust Company
6656,Virginia Community Bank
6657,FIRST SOUTH
6658,Anchor D Bank
6659,AMERICAN NATIONAL BANK OF GREENVILLE
6660,Gladewater National Bank
6661,HomeStreet Bank
6662,First National Bank of Jasper
6663,First National Bank Minnesota
6664,GREATER TEXAS BANK LEANDER
6665,INGRAM STATE BANK
6666,COMMUNITY BANK OF LEMONT
6667,Financial Security Bank
6668,Troy Bank & Trust Company
6669,First National Bank in Hominy
6670,Revere Bank
6671,Tri-State Bank and Trust
6672,First National Bank of Sullivan
6673,Ballinger National Bank
6674,Bank of Wisconsin Dells
6675,AMERICAN BANK OF COMMERCE
6676,MERCURY SAVINGS
6677,Central National Bank of Poteau
6678,HERITAGE COMMUNITY BANK
6679,City National Bank of New Jersey
6680,WOODTRUST BANK
6681,Metropolitan Capital Bank & Trust
6682,MCNULTY BANKING COMPANY
6683,First Bank of Linden
6684,Merrick Bank
6685,Lakeside State Bank
6686,THE FIRST NATIONAL BANK OF TIPTON
6687,NORTH CENTRAL NATIONAL BANK
6688,Oregon Community Bank & Trust
6689,Balboa Thrift and Loan Association
6690,SUNFIRST BANK
6691,Morgan Stanley Private Bank
6692,First State Bank of Healy
6693,MADISON COUNTY FEDERAL
6694,CHAMPION BANK
6695,THE SECURITY BANK
6696,WINCHENDON SAVINGS BANK
6697,Bank of Western Oklahoma
6698,First National Bank - Fox Valley
6699,First Bank of Charleston
6700,OK FEDERAL
6701,Perpetual Federal savings Bank
6702,Community First National Bank
6703,First Northern Bank of Wyoming
6704,Fort Gibson State Bank
6705,First National Bank of St. Ignace
6706,Northwest Bank
6707,Southern Community Bank
6708,First State Bank of Illinois
6709,STAR Financial Bank
6710,CLAIBORNE BANK & TRUST COMPANY
6711,Equitable savings and Loan Association
6712,TrustTexas Bank
6713,Bank of Tioga
6714,Liberty Bank for savings
6715,Compass Bank
6716,Synergy BankS.S.B.
6717,Community Bank
6718,ATLANTIC FINANCIAL FSB
6719,Riverview Community Bank
6720,MERRILL LYNCH BANK & TRUST CO FSB
6721,Granville National Bank
6722,Texas Regional Bank
6723,ST. CHARLES FSA
6724,FIRST BANK & TRUST CO.
6725,Trego-WaKeeney State Bank
6726,State Bank of India California
6727,Atascosa National Bank
6728,Welcome State Bank
6729,FIRST FEDERAL SB
6730,FIRST BANK OF KANSAS CITY
6731,Kansas State Bank
6732,Apple River State Bank
6733,FIRST BANK
6734,Chelsea savings Bank
6735,Bank of nta Clarita
6736,WAKULLA BANK
6737,FLAGSHIP NATIONAL BANK
6738,Capitol Federal savings Bank
6739,Think Mutual Bank
6740,Gothenburg State Bank
6741,PACIFIC HERITAGE BANK
6742,Alliant Bank
6743,Gibraltar Private Bank & Trust Co.
6744,TEXAS AMERICAN BANK/DUNCANVILLE
6745,Farmers National Bank of Canfield
6746,CASTLE HILLS NATIONAL BANK
6747,Bank of Cleveland
6748,THE FIRST NAT BK OF MIDLAND
6749,Enterprise Bank NJ
6750,FIRST HANOVER BANK
6751,Heritage Community Bank
6752,First State Bank of North Dakota
6753,SECURITY BANK
6754,Century Bank
6755,Adirondack Bank
6756,State Nebraska Bank & Trust
6757,First International Bank & Trust
6758,Peoples Bank & Trust Co.
6759,WEST TEXAS STATE BANK OF CANYON
6760,Spirit of Texas Bank
6761,Tri-Valley Bank
6762,BANK OF FLORIDA - SOUTHEAST
6763,Lincoln savings Bank
6764,First National Bank of Cunningham
6765,FIRST SECURITY BANK OF GLENDIVE
6766,BEAVER CREEK STATE BANK
6767,Timberwood Bank
6768,CenTrust Bank
6769,RED RIVER
6770,First Security State Bank
6771,Bancorp Bank
6772,CAPITOL BANK AND TRUST COMPANY
6773,Carroll County Trust Company of CarrolltonMissouri
6774,Macon-Atlanta State Bank
6775,New Buffalo savings Bank
6776,Fox River State Bank
6777,Mahopac Bank
6778,MainSource Bank
6779,Gateway Community Bank
6780,First National Bank of Gilmer
6781,CARDWELL STATE BANK
6782,Columbus State Bank
6783,JASPER BANKING COMPANY
6784,State National Bank of Big Spring
6785,THE WOODBURY BANKING COMPANY
6786,GILPIN COUNTY BANK
6787,Midland National Bank of Newton
6788,Benchmark Community Bank
6789,Points West Community Bank
6790,Bank of Charles Town
6791,Homeland Community Bank
6792,CIMARRON FEDERAL SAVINGS
6793,FIRST CENTRAL FEDERAL SAVINGS BANK
6794,SUPERIOR BANK
6795,ROCKY MOUNTAIN
6796,GAMALIEL BANK
6797,Montgomery Bank
6798,NORTHWEST NATIONAL BANK
6799,THE MISSISSIPPI BANK
